城市名称,年份,从业人员数,第一产业从业人员数,第二产业从业人员数,第三产业从业人员数,农村居民消费支出,农村居民人均收入,城镇居民消费支出,城镇居民人均收入,人均消费支出,人均可支配收入,城镇失业率,城镇化率,工资水平,人口密度（人/平方公里）,常住人口（万人）,户籍人口（万人）
city35,2016,341.0,204.0,52.0,86.0,9180.0,12405.0,17091.0,23127.0,12273.0,16628.0,2.0,39.0,50176.0,527.0,699.0,823.0
city35,2017,344.0,205.0,52.0,87.0,9921.0,13335.0,18414.0,24885.0,13302.0,17932.0,2.0,40.0,55564.0,527.0,698.0,835.0
city35,2018,345.0,205.0,52.0,87.0,10731.0,14481.0,20013.0,27117.0,14511.0,19628.0,2.0,41.0,55564.0,527.0,698.0,839.0
city35,2019,344.0,196.0,52.0,147.0,11730.0,15888.0,20214.0,29046.0,15300.0,21424.0,2.0,43.0,55564.0,526.0,698.0,848.0
city35,2020,336.0,193.0,53.0,145.0,12729.0,17340.0,21057.0,31239.0,16311.0,23320.0,2.0,45.0,55564.0,526.0,698.0,854.0
city35,2021,321.0,97.0,75.0,149.0,13071.0,18756.0,21006.0,32925.0,16557.0,24984.0,2.0,46.0,55564.0,526.0,698.0,860.0
city35,2022,,,,,15180.0,20691.0,23268.0,35988.0,18858.0,27644.0,2.0,,55564.0,530.0,,
city36,2001,,,,,,,,,,,2.0,,6872.0,,,358.0
city36,2002,202.0,,,,,,,,,,3.0,,7668.0,,,360.0
city36,2003,207.0,,,,,,,,,,3.0,32.0,9188.0,,,362.0
city36,2004,212.0,1.0,16.0,15.0,,,,,,,4.0,33.0,10508.0,,,364.0
city36,2005,204.0,1.0,16.0,16.0,,,,,,,4.0,46.0,12868.0,,,365.0
city36,2006,226.0,0.0,20.0,15.0,,,,,,,3.0,47.0,14832.0,791.0,360.0,367.0
city36,2007,229.0,0.0,20.0,15.0,,,,,,,3.0,47.0,16832.0,796.0,362.0,372.0
city36,2008,234.0,0.0,19.0,15.0,,,,,,,3.0,48.0,21112.0,800.0,364.0,380.0
city36,2009,218.0,0.0,19.0,16.0,,,,,,,3.0,48.0,24680.0,802.0,365.0,383.0
city36,2010,225.0,0.0,18.0,16.0,,,,,,,3.0,47.0,26984.0,806.0,367.0,387.0
city36,2011,232.0,0.0,19.0,17.0,,,11409.0,17628.0,,,3.0,48.0,30440.0,818.0,373.0,391.0
city36,2012,239.0,0.0,23.0,15.0,,,13461.0,20193.0,,,3.0,49.0,34976.0,822.0,375.0,394.0
city36,2013,244.0,0.0,25.0,16.0,,,14916.0,22959.0,,,2.0,50.0,38988.0,827.0,377.0,395.0
city36,2014,291.0,0.0,32.0,19.0,,,16200.0,25236.0,,,2.0,51.0,42496.0,833.0,380.0,396.0
city36,2015,294.0,0.0,29.0,19.0,,,17586.0,27594.0,,,2.0,53.0,47188.0,840.0,383.0,401.0
city36,2016,295.0,0.0,28.0,19.0,,,14742.0,25791.0,,,2.0,55.0,49672.0,850.0,388.0,408.0
city36,2017,296.0,0.0,26.0,19.0,,,15930.0,27705.0,,,2.0,57.0,53792.0,858.0,392.0,413.0
city36,2018,296.0,0.0,24.0,19.0,,,17247.0,29922.0,,,2.0,59.0,58352.0,859.0,392.0,418.0
city36,2019,250.0,0.0,19.0,18.0,,,18546.0,32001.0,,,3.0,59.0,63408.0,861.0,393.0,423.0
city36,2020,238.0,0.0,16.0,19.0,,,15822.0,26289.0,,,2.0,59.0,70788.0,862.0,393.0,425.0
city36,2021,197.0,,,,,,20370.0,35097.0,,,2.0,60.0,75428.0,845.0,386.0,426.0
city36,2022,,,,,,,22029.0,37842.0,,,2.0,61.0,75428.0,844.0,,
city37,2001,,,,,,,,,,,,,9732.0,679.0,459.0,
city37,2002,,,,,,,,,,,,,10760.0,680.0,,
city37,2003,,65.0,79.0,75.0,,,,,,,5.0,,12004.0,682.0,,
city37,2004,,58.0,90.0,76.0,,,,,,,5.0,,13800.0,684.0,,
city37,2005,,53.0,97.0,78.0,,,,,,,4.0,,15732.0,685.0,,
city37,2006,,50.0,105.0,81.0,,,,,,,4.0,49.0,18160.0,688.0,,
city37,2007,,47.0,112.0,84.0,,,,,,,3.0,50.0,20844.0,691.0,446.0,459.0
city37,2008,,45.0,128.0,86.0,,,,,,,3.0,51.0,24284.0,692.0,446.0,459.0
city37,2009,,43.0,136.0,94.0,,,,,,,3.0,53.0,27320.0,693.0,447.0,460.0
city37,2010,,40.0,145.0,101.0,,,,,,,3.0,57.0,30604.0,692.0,450.0,459.0
city37,2011,,39.0,152.0,107.0,,,,,,,2.0,58.0,35432.0,697.0,446.0,459.0
city37,2012,,35.0,156.0,112.0,,,,,,,2.0,59.0,40284.0,698.0,446.0,460.0
city37,2013,,53.0,121.0,92.0,,,,,,,2.0,60.0,47796.0,696.0,447.0,458.0
city37,2014,,52.0,121.0,93.0,,,,,,,2.0,61.0,52656.0,643.0,447.0,460.0
city37,2015,,51.0,118.0,97.0,,,,,,,2.0,63.0,57140.0,700.0,448.0,461.0
city37,2016,,48.0,118.0,98.0,,,,,,,2.0,64.0,63888.0,699.0,448.0,461.0
city37,2017,,46.0,116.0,101.0,,,,,,,2.0,66.0,67608.0,2808.0,449.0,462.0
city37,2018,,46.0,116.0,101.0,,,,,,,2.0,67.0,71660.0,,451.0,460.0
city37,2019,,39.0,120.0,107.0,,,,,,,2.0,69.0,75996.0,2936.0,453.0,459.0
city37,2020,,37.0,115.0,116.0,,,,,,,2.0,71.0,81836.0,2960.0,455.0,457.0
city37,2021,,41.0,103.0,128.0,,,,,,,2.5,71.0,87872.0,,456.0,455.0
city37,2022,,,,,,,,,,,3.0,,87872.0,,,
city38,2001,203.0,,,,,,,,,,3.0,,8988.0,227.0,338.0,387.0
city38,2002,204.0,,,,,,,,,,3.0,,9668.0,234.0,347.0,389.0
city38,2003,204.0,,,,,,,,,,3.0,,11184.0,237.0,352.0,391.0
city38,2004,194.0,,,,,,,,,,3.0,,13068.0,240.0,357.0,393.0
city38,2005,201.0,,,,,,,,,,3.0,39.0,14912.0,245.0,364.0,394.0
city38,2006,215.0,,,,,,,,,,3.0,45.0,16860.0,247.0,368.0,396.0
city38,2007,217.0,107.0,55.0,55.0,,,,,,,3.0,45.0,18412.0,249.0,376.0,405.0
city38,2008,220.0,108.0,56.0,57.0,,,,,,,3.0,45.0,20832.0,253.0,378.0,408.0
city38,2009,238.0,116.0,60.0,63.0,,,,,,,3.0,45.0,23384.0,257.0,381.0,410.0
city38,2010,236.0,115.0,58.0,63.0,,,,,,,2.0,42.0,26316.0,259.0,384.0,414.0
city38,2011,213.0,119.0,49.0,45.0,5079.0,7524.0,12162.0,16830.0,,,2.0,42.0,30112.0,265.0,392.0,422.0
city38,2012,215.0,117.0,52.0,46.0,6159.0,9012.0,14019.0,19038.0,,,3.0,43.0,34112.0,267.0,394.0,427.0
city38,2013,216.0,116.0,52.0,47.0,6429.0,10365.0,15726.0,21753.0,,,2.0,44.0,39152.0,267.0,396.0,428.0
city38,2014,216.0,116.0,52.0,48.0,7500.0,11661.0,17160.0,23928.0,,,2.0,44.0,44656.0,270.0,399.0,430.0
city38,2015,218.0,114.0,54.0,50.0,7995.0,12642.0,15213.0,21723.0,11490.0,17332.0,2.0,44.0,49048.0,271.0,399.0,434.0
city38,2016,218.0,112.0,55.0,51.0,8934.0,13980.0,16359.0,23745.0,12552.0,18988.0,2.0,45.0,54468.0,269.0,400.0,438.0
city38,2017,220.0,106.0,57.0,57.0,9975.0,15114.0,17880.0,25905.0,13926.0,20576.0,2.0,45.0,59588.0,270.0,402.0,444.0
city38,2018,221.0,107.0,57.0,58.0,10923.0,16428.0,18945.0,28275.0,14865.0,22360.0,2.0,47.0,59588.0,271.0,404.0,446.0
city38,2019,225.0,105.0,48.0,83.0,11358.0,17694.0,19983.0,30678.0,15504.0,24068.0,2.0,49.0,59588.0,273.0,407.0,450.0
city38,2020,203.0,104.0,49.0,78.0,12510.0,19215.0,21684.0,33258.0,17019.0,26120.0,2.0,51.0,59588.0,275.0,409.0,454.0
city38,2021,201.0,51.0,46.0,104.0,12789.0,20625.0,20988.0,34752.0,16776.0,27496.0,2.0,52.0,59588.0,276.0,412.0,455.0
city38,2022,,,,,14997.0,22686.0,23028.0,37791.0,19092.0,30392.0,3.0,,59588.0,277.0,,
city39,2001,,,,,,,,,,,2.0,,15328.0,,,172.0
city39,2002,105.0,,,,,,,,,,2.0,,17684.0,,,174.0
city39,2003,106.0,,,,,,,,,,2.0,32.0,19172.0,,,175.0
city39,2004,107.0,0.0,22.0,9.0,,,,,,,2.0,33.0,21180.0,,,177.0
city39,2005,100.0,0.0,21.0,10.0,,,,,,,2.0,43.0,24264.0,,,179.0
city39,2006,110.0,0.0,22.0,12.0,,,,,,,2.0,43.0,26004.0,246.0,195.0,181.0
city39,2007,111.0,0.0,22.0,13.0,,,,,,,2.0,42.0,27608.0,249.0,197.0,182.0
city39,2008,111.0,0.0,22.0,14.0,,,,,,,2.0,42.0,30132.0,251.0,199.0,183.0
city39,2009,107.0,1.0,22.0,15.0,,,,,,,2.0,43.0,33672.0,253.0,200.0,184.0
city39,2010,110.0,1.0,22.0,16.0,,,,,,,2.0,44.0,36920.0,255.0,202.0,185.0
city39,2011,116.0,1.0,23.0,17.0,,,14742.0,23793.0,,,2.0,44.0,41196.0,257.0,204.0,185.0
city39,2012,126.0,1.0,29.0,16.0,,,17529.0,27342.0,,,2.0,43.0,45608.0,259.0,206.0,186.0
city39,2013,129.0,0.0,29.0,17.0,,,18000.0,30951.0,,,2.0,63.0,50192.0,262.0,207.0,186.0
city39,2014,148.0,0.0,32.0,17.0,,,19566.0,33981.0,,,2.0,64.0,56812.0,263.0,208.0,187.0
city39,2015,150.0,0.0,31.0,17.0,,,21924.0,36939.0,,,2.0,66.0,60772.0,265.0,210.0,189.0
city39,2016,151.0,0.0,27.0,17.0,,,23139.0,38733.0,,,2.0,67.0,67464.0,266.0,211.0,191.0
city39,2017,151.0,0.0,26.0,17.0,,,24876.0,41577.0,,,2.0,68.0,73128.0,268.0,213.0,193.0
city39,2018,143.0,0.0,23.0,17.0,,,26871.0,44763.0,,,3.0,69.0,76936.0,271.0,215.0,195.0
city39,2019,133.0,0.0,21.0,16.0,,,28899.0,47910.0,,,3.0,69.0,89500.0,264.0,217.0,197.0
city39,2020,130.0,0.0,20.0,18.0,,,25359.0,40602.0,,,3.0,71.0,100224.0,264.0,218.0,198.0
city39,2021,124.0,,,,,,31284.0,52683.0,,,3.0,72.0,107268.0,266.0,219.0,198.0
city39,2022,,,,,,,33525.0,56625.0,,,2.0,72.0,107268.0,,,
city40,2001,,,,,,,,,,,3.0,,10276.0,694.0,284.0,
city40,2002,,,,,,,,,,,4.0,,11740.0,694.0,,
city40,2003,,44.0,55.0,42.0,,,,,,,4.0,,13192.0,694.0,,
city40,2004,,39.0,60.0,41.0,,,,,,,4.0,,15260.0,695.0,,
city40,2005,,37.0,63.0,45.0,,,,,,,4.0,,17380.0,695.0,,
city40,2006,,35.0,68.0,45.0,,,,,,,4.0,59.0,19888.0,696.0,,
city40,2007,,33.0,75.0,46.0,,,,,,,3.0,60.0,22920.0,699.0,300.0,269.0
city40,2008,,30.0,81.0,46.0,,,,,,,3.0,60.0,27024.0,699.0,302.0,269.0
city40,2009,,32.0,84.0,49.0,,,,,,,3.0,60.0,30956.0,699.0,304.0,269.0
city40,2010,,32.0,88.0,54.0,,,,,,,3.0,62.0,34204.0,702.0,307.0,270.0
city40,2011,,34.0,90.0,58.0,,,,,,,3.0,63.0,37672.0,704.0,311.0,271.0
city40,2012,,26.0,96.0,69.0,,,,,,,2.5,64.0,42660.0,707.0,313.0,272.0
city40,2013,,24.0,92.0,76.0,,,,,,,2.0,65.0,47624.0,705.0,315.0,271.0
city40,2014,,24.0,91.0,77.0,,,,,,,2.0,67.0,54748.0,823.0,317.0,272.0
city40,2015,,24.0,90.0,79.0,,,,,,,2.0,68.0,58640.0,709.0,317.0,272.0
city40,2016,,23.0,89.0,81.0,,,,,,,2.0,69.0,63364.0,708.0,318.0,272.0
city40,2017,,22.0,88.0,84.0,,,,,,,2.0,71.0,68872.0,1603.0,318.0,272.0
city40,2018,,22.0,88.0,84.0,,,,,,,2.0,71.0,75312.0,,319.0,271.0
city40,2019,,22.0,85.0,88.0,,,,,,,2.0,78.0,79608.0,1600.0,320.0,271.0
city40,2020,,22.0,84.0,90.0,,,,,,,2.0,80.0,87012.0,1600.0,320.0,270.0
city40,2021,,20.0,79.0,100.0,,,,,,,2.0,80.0,93128.0,,321.0,65.0
city40,2022,,,,,,,,,,,3.0,,93128.0,,,
city3,2000,309.0,,,,,,,,,,3.0,99.41176470588239,23036.0,,,
city3,2001,333.0,,,,,,,,,,2.0,99.41176470588239,23036.0,3710.0,701.0,125.0
city3,2002,359.0,,,,,,,,,,2.0,99.41176470588239,25940.0,3823.0,725.0,132.0
city3,2003,422.0,,,,,,,,,,3.0,99.41176470588239,28216.0,3985.0,747.0,139.0
city3,2004,456.0,,,,,,,,,,3.0,99.41176470588239,30608.0,4101.0,778.0,151.0
city3,2005,576.0,,,,,,,,,,2.0,99.41176470588239,31928.0,4239.0,801.0,165.0
city3,2006,648.0,2.0,372.0,274.0,,,,,,,2.0,99.41176470588239,32476.0,4334.0,828.0,182.0
city3,2007,656.0,1.0,355.0,300.0,,,,,,,2.0,99.41176470588239,35104.0,4412.0,871.0,197.0
city3,2008,670.0,1.0,362.0,307.0,,,,,,,2.0,99.41176470588239,38796.0,4887.0,912.0,212.0
city3,2009,692.0,0.0,374.0,318.0,,,,,,,3.0,99.41176470588239,43452.0,5095.0,954.0,228.0
city3,2010,758.0,0.0,390.0,367.0,,,,,,,3.0,99.41176470588239,46720.0,5311.0,995.0,241.0
city3,2011,765.0,0.0,383.0,381.0,,,22804.0,36505.0,,,2.0,99.41176470588239,50456.0,5360.0,1037.0,251.0
city3,2012,771.0,0.0,373.0,398.0,,,24080.0,40740.0,,,2.0,99.41176470588239,55140.0,5282.0,1123.0,268.0
city3,2013,899.0,0.0,437.0,462.0,,,26728.0,44650.0,,,2.0,99.41176470588239,59008.0,5323.0,1196.0,288.0
city3,2014,900.0,0.0,432.0,468.0,,,28812.0,40945.0,,,2.0,99.41176470588239,62616.0,5398.0,1257.0,310.0
city3,2015,906.0,0.0,423.0,483.0,,,28852.0,44630.0,28852.0,40948.0,2.0,99.41176470588239,72648.0,7081.0,1318.0,332.0
city3,2016,926.0,0.0,418.0,508.0,,,32356.0,48695.0,32356.0,44632.0,2.0,99.41176470588239,81032.0,7518.0,1408.0,355.0
city3,2017,943.0,2.0,419.0,522.0,,,36480.0,52935.0,36480.0,48692.0,2.0,99.41176470588239,89756.0,7947.0,1495.0,385.0
city3,2018,1050.0,2.0,515.0,775.0,,,38320.0,57540.0,38320.0,52936.0,2.0,99.41176470588239,89756.0,8341.0,1587.0,435.0
city3,2019,1230.0,1.0,509.0,773.0,,,40532.0,62520.0,40532.0,57544.0,2.0,99.41176470588239,89756.0,8611.0,1666.0,455.0
city3,2020,1240.0,1.0,479.0,759.0,,,43112.0,64875.0,43112.0,62520.0,2.0,99.41176470588239,89756.0,8877.0,1710.0,495.0
city3,2021,1245.0,1.0,486.0,758.0,,,40580.0,70845.0,40580.0,64876.0,2.0,99.41176470588239,89756.0,8901.0,1763.0,514.0
city3,2022,,,,,,,46284.0,,46280.0,70842.0,2.0,99.41176470588239,89756.0,,,
